taxamount,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
8552.02,1947.0,6037.0,732316.0,1876.0,3.0,4.0,261.0,2017-08-11
2969.24,1940.0,6037.0,238822.0,893.0,1.0,3.0,261.0,2017-08-11
5584.26,1925.0,6037.0,480000.0,760.0,1.0,3.0,261.0,2017-08-11
755.73,1926.0,6037.0,36195.0,1344.0,1.0,3.0,261.0,2017-08-11
17140.5,1938.0,6037.0,1499569.0,2789.0,4.0,5.0,261.0,2017-08-11
12775.06,1950.0,6037.0,1109577.0,2315.0,3.0,3.0,261.0,2017-08-11
5710.77,1957.0,6037.0,478005.0,1120.0,1.0,3.0,261.0,2017-08-11
8905.89,1950.0,6037.0,765686.0,2396.0,2.0,3.0,261.0,2017-08-11
4300.39,1948.0,6037.0,355337.0,1841.0,2.0,3.0,261.0,2017-08-11
5394.7,1951.0,6037.0,450994.0,2475.0,3.0,4.0,261.0,2017-08-11
3673.76,1950.0,6037.0,303955.0,1335.0,2.0,3.0,261.0,2017-08-11
5748.09,1949.0,6037.0,477167.0,1060.0,1.0,2.0,261.0,2017-08-11
9875.57,1951.0,6037.0,848000.0,2439.0,3.0,3.0,261.0,2017-08-11
1327.22,1951.0,6037.0,94534.0,1702.0,2.0,3.0,261.0,2017-08-11
6006.99,1951.0,6037.0,505076.0,1860.0,2.0,3.0,261.0,2017-08-11
1249.06,1952.0,6037.0,87972.0,1580.0,2.0,3.0,261.0,2017-08-11
9453.48,1995.0,6037.0,818048.0,4007.0,4.0,4.0,261.0,2017-08-11
6195.88,1946.0,6037.0,524048.0,1755.0,3.0,3.0,261.0,2017-08-11
4943.46,1953.0,6037.0,410524.0,1437.0,3.0,4.0,261.0,2017-08-11
6573.3,1988.0,6037.0,554305.0,3244.0,3.0,4.0,261.0,2017-08-11
12113.91,1912.0,6037.0,1036856.0,2229.0,4.0,2.0,261.0,2017-08-11
2172.82,1916.0,6037.0,179452.0,642.0,1.0,2.0,261.0,2017-08-11
4757.74,1926.0,6037.0,401199.0,1635.0,1.0,3.0,261.0,2017-08-11
8666.13,1961.0,6037.0,736159.0,2665.0,4.0,4.0,261.0,2017-08-11
7717.73,1962.0,6037.0,654711.0,2367.0,3.0,3.0,261.0,2017-08-11
17291.63,1955.0,6037.0,1524388.0,3301.0,4.0,6.0,261.0,2017-08-11
13865.46,1950.0,6037.0,1215352.0,2348.0,3.0,3.0,261.0,2017-08-11
7301.46,1959.0,6037.0,617718.0,2329.0,2.0,3.0,261.0,2017-08-11
5719.47,1953.0,6037.0,479578.0,1646.0,2.0,2.0,261.0,2017-08-11
1499.53,1961.0,6037.0,109309.0,2358.0,3.0,4.0,261.0,2017-08-11
9359.76,1946.0,6037.0,801362.0,2235.0,2.0,4.0,261.0,2017-08-11
4092.04,1942.0,6037.0,353677.0,656.0,1.0,2.0,261.0,2017-08-11
3146.68,1955.0,6037.0,251430.0,1871.0,2.0,3.0,261.0,2017-08-11
6974.26,1948.0,6037.0,603115.0,2736.0,3.0,3.0,261.0,2017-08-11
1215.48,1953.0,6037.0,86307.0,1854.0,2.0,3.0,261.0,2017-08-11
8282.04,1990.0,6037.0,703769.0,3543.0,3.0,4.0,261.0,2017-08-11
7232.05,1978.0,6037.0,609276.0,1851.0,3.0,3.0,261.0,2017-08-11
8151.28,1924.0,6037.0,686351.0,2392.0,2.0,3.0,261.0,2017-08-11
979.58,1951.0,6037.0,56284.0,2413.0,3.0,3.0,261.0,2017-08-11
5073.29,1980.0,6037.0,415117.0,2385.0,3.0,3.0,261.0,2017-08-11
44577.84,2001.0,6037.0,3995898.0,6464.0,8.0,5.0,261.0,2017-08-11
10679.11,1950.0,6037.0,922872.0,1425.0,2.0,3.0,261.0,2017-08-11
2926.05,1968.0,6037.0,243829.0,1900.0,2.0,3.0,261.0,2017-08-11
3925.87,1948.0,6037.0,281170.0,1040.0,1.0,2.0,261.0,2017-08-11
2149.46,1925.0,6037.0,155732.0,1032.0,1.0,2.0,261.0,2017-08-11
8659.88,1939.0,6037.0,750360.0,1273.0,2.0,2.0,261.0,2017-08-11
2883.63,1940.0,6037.0,216590.0,1347.0,2.0,3.0,261.0,2017-08-11
4268.78,1941.0,6037.0,346914.0,1288.0,2.0,3.0,261.0,2017-08-11
4932.34,1947.0,6037.0,408034.0,1962.0,3.0,5.0,261.0,2017-08-11
6188.4,1942.0,6037.0,524120.0,1559.0,2.0,2.0,261.0,2017-08-11
8029.02,1951.0,6037.0,692406.0,1216.0,2.0,3.0,261.0,2017-08-11
5519.64,1950.0,6037.0,455147.0,2198.0,3.0,3.0,261.0,2017-08-11
9770.39,1948.0,6037.0,843123.0,2057.0,2.0,3.0,261.0,2017-08-11
8813.43,1951.0,6037.0,748753.0,2239.0,3.0,3.0,261.0,2017-08-11
7489.71,1942.0,6037.0,656217.0,2158.0,2.0,3.0,261.0,2017-08-11
19430.6,1952.0,6037.0,1717390.0,3604.0,3.0,3.0,261.0,2017-08-11
11839.71,1950.0,6037.0,1035884.0,2128.0,2.0,3.0,261.0,2017-08-11
1713.79,1941.0,6037.0,105070.0,1684.0,2.0,2.0,261.0,2017-08-11
18372.38,1995.0,6037.0,1616595.0,4669.0,6.0,4.0,261.0,2017-08-11
8518.21,1989.0,6037.0,727918.0,3056.0,3.0,4.0,261.0,2017-08-11
14621.5,1990.0,6037.0,1280000.0,4143.0,3.0,4.0,261.0,2017-08-11
10628.9,1965.0,6037.0,916131.0,2384.0,3.0,4.0,261.0,2017-08-11
1414.36,1961.0,6037.0,105790.0,1844.0,2.0,4.0,261.0,2017-08-11
12893.16,1986.0,6037.0,1120344.0,3874.0,3.0,3.0,261.0,2017-08-11
5191.23,1955.0,6037.0,430723.0,1437.0,2.0,3.0,261.0,2017-08-11
13733.4,1988.0,6037.0,1191743.0,6048.0,7.0,6.0,261.0,2017-08-11
8814.57,1950.0,6037.0,761654.0,2071.0,2.0,3.0,261.0,2017-08-11
17872.45,1990.0,6037.0,1568673.0,4165.0,5.0,4.0,261.0,2017-08-11
27297.57,2008.0,6037.0,2425845.0,4021.0,5.0,4.0,261.0,2017-08-11
27394.34,2013.0,6037.0,2433505.0,4878.0,5.0,4.0,261.0,2017-08-11
4273.75,1961.0,6037.0,344886.0,1872.0,2.0,3.0,261.0,2017-08-11
20270.87,1936.0,6037.0,1796551.0,2957.0,3.0,5.0,261.0,2017-08-11
11093.65,1955.0,6037.0,959555.0,2014.0,2.0,4.0,261.0,2017-08-11
17684.97,1988.0,6037.0,1551933.0,3716.0,4.0,6.0,261.0,2017-08-11
8629.15,1979.0,6037.0,730851.0,4086.0,3.0,4.0,261.0,2017-08-11
57218.08,2012.0,6037.0,5128362.0,10377.0,7.0,5.0,261.0,2017-08-11
36309.41,2009.0,6037.0,3239795.0,8296.0,6.0,6.0,261.0,2017-08-11
11981.45,1961.0,6037.0,1039817.0,1467.0,2.0,1.0,261.0,2017-08-11
8478.02,1967.0,6037.0,714949.0,2909.0,5.0,5.0,261.0,2017-08-11
19517.4,1948.0,6037.0,1725925.0,2314.0,3.0,2.0,261.0,2017-08-11
1457.08,1951.0,6037.0,109500.0,1939.0,3.0,3.0,261.0,2017-08-11
10435.86,1951.0,6037.0,899759.0,2493.0,3.0,5.0,261.0,2017-08-11
3838.21,1962.0,6037.0,305544.0,1969.0,3.0,4.0,261.0,2017-08-11
4415.72,1946.0,6037.0,356220.0,2050.0,2.0,3.0,261.0,2017-08-11
17458.24,1993.0,6037.0,1531895.0,3778.0,5.0,4.0,261.0,2017-08-11
10261.75,1950.0,6037.0,891950.0,2142.0,2.0,4.0,261.0,2017-08-11
19764.9,1951.0,6037.0,1086317.0,1749.0,2.0,3.0,261.0,2017-08-11
5146.49,1950.0,6037.0,449596.0,1546.0,2.0,3.0,261.0,2017-08-11
6358.46,1950.0,6037.0,540462.0,1320.0,2.0,3.0,261.0,2017-08-11
4347.83,1950.0,6037.0,355641.0,1514.0,2.0,4.0,261.0,2017-08-11
9983.16,1950.0,6037.0,862962.0,1492.0,2.0,3.0,261.0,2017-08-11
11279.98,2000.0,6037.0,978766.0,3692.0,5.0,5.0,261.0,2017-08-11
4679.12,1990.0,6037.0,417366.0,2036.0,2.0,4.0,261.0,2017-08-11
10370.64,1994.0,6037.0,941985.0,2459.0,3.0,3.0,261.0,2017-08-11
3471.91,1949.0,6037.0,307380.0,1678.0,2.0,2.0,261.0,2017-08-11
2958.78,1989.0,6037.0,255380.0,1349.0,3.0,2.0,261.0,2017-08-11
6547.41,1951.0,6037.0,593921.0,885.0,1.0,2.0,261.0,2017-08-11
4699.77,1951.0,6037.0,417728.0,2223.0,3.0,4.0,261.0,2017-08-11
9661.95,1953.0,6037.0,872323.0,3240.0,4.0,5.0,261.0,2017-08-11
1147.07,1955.0,6037.0,92725.0,1459.0,2.0,3.0,261.0,2017-08-11
9527.62,1925.0,6037.0,693189.0,2268.0,3.0,4.0,261.0,2017-08-11
14331.5,1990.0,6037.0,1078128.0,2493.0,4.0,4.0,261.0,2017-08-11
13695.74,1951.0,6037.0,1025149.0,2577.0,3.0,3.0,261.0,2017-08-11
16241.46,1956.0,6037.0,1254313.0,1551.0,3.0,3.0,261.0,2017-08-11
5087.12,1922.0,6037.0,452600.0,624.0,1.0,2.0,261.0,2017-08-11
4634.53,1980.0,6037.0,411908.0,1834.0,3.0,3.0,261.0,2017-08-11
2984.47,1924.0,6037.0,263012.0,1372.0,1.0,4.0,261.0,2017-08-11
42814.69,1927.0,6037.0,3908712.0,5097.0,6.0,5.0,261.0,2017-08-11
3409.2,1950.0,6037.0,133943.0,2001.0,3.0,3.0,261.0,2017-08-11
12453.94,1955.0,6037.0,1002007.0,2231.0,3.0,3.0,261.0,2017-08-11
22087.08,1951.0,6037.0,1855000.0,3581.0,4.0,5.0,261.0,2017-08-11
3786.61,1946.0,6037.0,154136.0,1477.0,2.0,2.0,261.0,2017-08-11
4861.58,1991.0,6037.0,395197.0,1964.0,2.0,3.0,261.0,2017-08-11
1756.36,1950.0,6037.0,104952.0,1965.0,3.0,2.0,261.0,2017-08-11
5987.9,1948.0,6037.0,398416.0,1266.0,2.0,2.0,261.0,2017-08-11
14237.81,1989.0,6037.0,1170600.0,4802.0,4.0,6.0,261.0,2017-08-11
13628.13,1910.0,6037.0,1125548.0,1862.0,2.0,2.0,261.0,2017-08-11
5679.36,1957.0,6037.0,398976.0,1765.0,3.0,3.0,261.0,2017-08-11
10488.24,1963.0,6037.0,877491.0,3100.0,4.0,5.0,261.0,2017-08-11
15232.71,1941.0,6037.0,1289498.0,1793.0,2.0,3.0,261.0,2017-08-11
11785.5,1947.0,6037.0,962216.0,2044.0,3.0,3.0,261.0,2017-08-11
13429.83,1948.0,6037.0,1122026.0,2108.0,3.0,4.0,261.0,2017-08-11
1787.46,1946.0,6037.0,86730.0,1479.0,2.0,4.0,261.0,2017-08-11
14033.31,1930.0,6037.0,1211000.0,8618.0,8.0,7.0,261.0,2017-08-11
6427.48,1952.0,6037.0,565208.0,5134.0,4.0,4.0,261.0,2017-08-11
1942.21,1941.0,6037.0,137898.0,1425.0,2.0,2.0,261.0,2017-08-11
836.97,1947.0,6037.0,43650.0,1158.0,1.0,3.0,261.0,2017-08-11
691.84,1952.0,6037.0,31424.0,772.0,1.0,2.0,261.0,2017-08-11
3728.47,1947.0,6037.0,297582.0,1999.0,2.0,3.0,261.0,2017-08-11
5741.47,1926.0,6037.0,468385.0,2364.0,3.0,4.0,261.0,2017-08-11
724.88,1927.0,6037.0,33710.0,1018.0,1.0,2.0,261.0,2017-08-11
3219.08,1949.0,6037.0,246669.0,1240.0,2.0,2.0,261.0,2017-08-11
5834.44,1925.0,6037.0,482500.0,1049.0,2.0,3.0,261.0,2017-08-11
4077.0,1942.0,6037.0,326341.0,1124.0,1.0,3.0,261.0,2017-08-11
1630.76,1956.0,6037.0,116771.0,1855.0,2.0,2.0,261.0,2017-08-11
868.96,1925.0,6037.0,45922.0,1248.0,1.0,3.0,261.0,2017-08-11
847.94,1925.0,6037.0,43228.0,1280.0,1.0,2.0,261.0,2017-08-11
1981.77,1947.0,6037.0,145492.0,1098.0,1.0,3.0,261.0,2017-08-11
5666.65,1947.0,6037.0,474321.0,1223.0,1.0,2.0,261.0,2017-08-11
4930.64,1960.0,6037.0,400488.0,1344.0,2.0,3.0,261.0,2017-08-11
7310.07,1956.0,6037.0,611481.0,1605.0,2.0,3.0,261.0,2017-08-11
2223.15,1939.0,6037.0,167030.0,1134.0,1.0,2.0,261.0,2017-08-11
2939.02,1920.0,6037.0,230052.0,876.0,1.0,2.0,261.0,2017-08-11
3571.61,1915.0,6037.0,272621.0,4204.0,3.0,5.0,261.0,2017-08-11
1776.31,1945.0,6037.0,126855.0,1143.0,1.0,3.0,261.0,2017-08-11
1096.15,1939.0,6037.0,66923.0,1043.0,1.0,2.0,261.0,2017-08-11
637.16,1905.0,6037.0,32666.0,1107.0,1.0,3.0,261.0,2017-08-11
3238.19,1904.0,6037.0,264420.0,1200.0,2.0,3.0,261.0,2017-08-11
5416.55,1924.0,6037.0,460145.0,1702.0,2.0,4.0,261.0,2017-08-11
2407.0,1922.0,6037.0,190638.0,1768.0,2.0,4.0,261.0,2017-08-11
3776.51,1919.0,6037.0,305482.0,1088.0,2.0,3.0,261.0,2017-08-11
1630.81,1958.0,6037.0,107655.0,2272.0,3.0,4.0,261.0,2017-08-11
7585.18,1924.0,6037.0,642863.0,1638.0,2.0,3.0,261.0,2017-08-11
5956.29,1926.0,6037.0,492954.0,1021.0,2.0,2.0,261.0,2017-08-11
1549.54,1949.0,6037.0,105978.0,1341.0,1.0,2.0,261.0,2017-08-11
1296.98,1928.0,6037.0,80513.0,2152.0,3.0,5.0,261.0,2017-08-11
1080.85,1960.0,6037.0,78445.0,1620.0,2.0,3.0,261.0,2017-08-11
10096.15,1951.0,6037.0,873958.0,1323.0,2.0,2.0,261.0,2017-08-11
3175.86,1924.0,6037.0,253653.0,954.0,1.0,2.0,261.0,2017-08-11
6232.46,1947.0,6037.0,536482.0,1545.0,1.0,3.0,261.0,2017-08-11
4449.48,1912.0,6037.0,357173.0,1256.0,1.0,3.0,261.0,2017-08-11
10941.85,1923.0,6037.0,937339.0,2664.0,3.0,4.0,261.0,2017-08-11
1285.01,1951.0,6037.0,79067.0,1939.0,2.0,4.0,261.0,2017-08-11
3778.13,1947.0,6037.0,305045.0,1215.0,2.0,2.0,261.0,2017-08-11
8609.6,1924.0,6037.0,735025.0,1753.0,2.0,3.0,261.0,2017-08-11
3315.47,1938.0,6037.0,259938.0,2202.0,2.0,2.0,261.0,2017-08-11
3286.83,1925.0,6037.0,271964.0,1371.0,2.0,3.0,261.0,2017-08-11
2129.22,1905.0,6037.0,160616.0,1350.0,1.0,2.0,261.0,2017-08-11
3927.66,1918.0,6037.0,329668.0,1337.0,1.0,3.0,261.0,2017-08-11
6082.17,1924.0,6037.0,511643.0,1589.0,2.0,3.0,261.0,2017-08-11
9666.43,1959.0,6037.0,829007.0,1848.0,2.0,2.0,261.0,2017-08-11
8275.17,1924.0,6037.0,694812.0,2686.0,3.0,4.0,261.0,2017-08-11
2385.57,1946.0,6037.0,181112.0,1265.0,1.0,2.0,261.0,2017-08-11
7996.4,1956.0,6037.0,679063.0,2120.0,2.0,3.0,261.0,2017-08-11
1933.81,1949.0,6037.0,138151.0,1880.0,2.0,3.0,261.0,2017-08-11
19203.78,1962.0,6037.0,1690131.0,3456.0,3.0,5.0,261.0,2017-08-11
9085.26,1952.0,6037.0,771101.0,2776.0,4.0,4.0,261.0,2017-08-11
1352.48,1961.0,6037.0,106405.0,1577.0,2.0,3.0,261.0,2017-08-11
19401.54,1964.0,6037.0,1644611.0,3418.0,4.0,5.0,261.0,2017-08-11
8054.64,1966.0,6037.0,659781.0,3022.0,3.0,4.0,261.0,2017-08-11
4879.85,1951.0,6037.0,431017.0,1238.0,2.0,3.0,261.0,2017-08-11
5166.16,1956.0,6037.0,453945.0,2057.0,2.0,4.0,261.0,2017-08-11
1699.18,1972.0,6037.0,140207.0,1992.0,2.0,3.0,261.0,2017-08-11
9130.16,1957.0,6037.0,827928.0,2128.0,4.0,3.0,261.0,2017-08-11
3468.25,1954.0,6037.0,305756.0,1854.0,3.0,3.0,261.0,2017-08-11
3600.63,1957.0,6037.0,318511.0,1907.0,2.0,4.0,261.0,2017-08-11
5199.27,1969.0,6037.0,466808.0,1786.0,3.0,3.0,261.0,2017-08-11
11458.02,1951.0,6037.0,890227.0,2768.0,3.0,4.0,261.0,2017-08-11
19087.76,1927.0,6037.0,1548399.0,2665.0,4.0,4.0,261.0,2017-08-11
24685.69,1952.0,6037.0,2071068.0,3576.0,4.0,4.0,261.0,2017-08-11
12578.12,1960.0,6037.0,985036.0,3237.0,3.0,4.0,261.0,2017-08-11
1802.33,1921.0,6037.0,140428.0,896.0,1.0,1.0,261.0,2017-08-11
632.92,1922.0,6037.0,48627.0,1088.0,1.0,1.0,261.0,2017-08-11
735.45,1925.0,6037.0,41773.0,1574.0,2.0,4.0,261.0,2017-08-11
2050.75,1920.0,6037.0,157917.0,1076.0,1.0,2.0,261.0,2017-08-11
1996.72,1913.0,6037.0,153830.0,1082.0,1.0,3.0,261.0,2017-08-11
492.5,1912.0,6037.0,35055.0,700.0,0.0,1.0,261.0,2017-08-11
1286.39,1923.0,6037.0,100970.0,1216.0,1.0,2.0,261.0,2017-08-11
2798.6,1935.0,6037.0,219167.0,1689.0,2.0,4.0,261.0,2017-08-11
2488.79,1922.0,6037.0,195387.0,1017.0,1.0,3.0,261.0,2017-08-11
1846.27,1905.0,6037.0,138509.0,1797.0,1.0,4.0,261.0,2017-08-11
3018.0,1910.0,6037.0,206139.0,888.0,1.0,2.0,261.0,2017-08-11
662.31,1905.0,6037.0,13619.0,956.0,1.0,3.0,261.0,2017-08-11
2830.32,1924.0,6037.0,188249.0,1414.0,2.0,3.0,261.0,2017-08-11
2576.03,1910.0,6037.0,175193.0,888.0,1.0,2.0,261.0,2017-08-11
2225.39,1921.0,6037.0,139755.0,782.0,1.0,2.0,261.0,2017-08-11
1826.37,1925.0,6037.0,105230.0,752.0,1.0,2.0,261.0,2017-08-11
2876.17,1922.0,6037.0,230507.0,784.0,1.0,2.0,261.0,2017-08-11
3078.42,1912.0,6037.0,245337.0,1045.0,1.0,2.0,261.0,2017-08-11
1468.72,1937.0,6037.0,117068.0,1058.0,1.0,2.0,261.0,2017-08-11
1033.24,1911.0,6037.0,77482.0,726.0,1.0,2.0,261.0,2017-08-11
2170.52,1925.0,6037.0,175264.0,1215.0,1.0,3.0,261.0,2017-08-11
1721.96,1925.0,6037.0,139037.0,976.0,1.0,2.0,261.0,2017-08-11
1550.2,1895.0,6037.0,119044.0,812.0,1.0,2.0,261.0,2017-08-11
3022.39,1913.0,6037.0,240198.0,1102.0,2.0,3.0,261.0,2017-08-11
2403.17,1920.0,6037.0,166633.0,844.0,1.0,2.0,261.0,2017-08-11
2795.2,1921.0,6037.0,223000.0,578.0,1.0,2.0,261.0,2017-08-11
3319.81,1924.0,6037.0,271825.0,1178.0,2.0,3.0,261.0,2017-08-11
542.6,1925.0,6037.0,32879.0,988.0,1.0,2.0,261.0,2017-08-11
4847.09,1925.0,6037.0,391375.0,1642.0,3.0,4.0,261.0,2017-08-11
3369.08,1923.0,6037.0,275867.0,1220.0,2.0,3.0,261.0,2017-08-11
2045.18,1925.0,6037.0,165096.0,1117.0,1.0,2.0,261.0,2017-08-11
5845.87,1925.0,6037.0,480860.0,1084.0,1.0,2.0,261.0,2017-08-11
2512.43,1929.0,6037.0,202015.0,1411.0,1.0,3.0,261.0,2017-08-11
2540.48,1929.0,6037.0,204419.0,1737.0,2.0,3.0,261.0,2017-08-11
3815.53,1926.0,6037.0,306140.0,1052.0,1.0,2.0,261.0,2017-08-11
3354.58,1927.0,6037.0,265256.0,1223.0,1.0,2.0,261.0,2017-08-11
1329.81,1936.0,6037.0,99750.0,1960.0,2.0,3.0,261.0,2017-08-11
5072.49,1926.0,6037.0,416085.0,1310.0,1.0,2.0,261.0,2017-08-11
646.16,1937.0,6037.0,46133.0,1462.0,1.0,3.0,261.0,2017-08-11
1814.27,1926.0,6037.0,49336.0,1362.0,1.0,2.0,261.0,2017-08-11
2549.37,1927.0,6037.0,207003.0,1079.0,1.0,2.0,261.0,2017-08-11
5061.62,1920.0,6037.0,410959.0,1006.0,1.0,3.0,261.0,2017-08-11
2284.68,1912.0,6037.0,175401.0,1404.0,1.0,4.0,261.0,2017-08-11
3455.77,1921.0,6037.0,276900.0,816.0,1.0,2.0,261.0,2017-08-11
4478.85,1922.0,6037.0,329000.0,1378.0,2.0,4.0,261.0,2017-08-11
3405.61,1930.0,6037.0,272596.0,1028.0,1.0,2.0,261.0,2017-08-11
2328.92,1923.0,6037.0,189275.0,1015.0,1.0,2.0,261.0,2017-08-11
2593.32,1937.0,6037.0,203879.0,1145.0,1.0,3.0,261.0,2017-08-11
1011.24,1923.0,6037.0,78727.0,721.0,1.0,1.0,261.0,2017-08-11
1308.99,1923.0,6037.0,60916.0,884.0,1.0,2.0,261.0,2017-08-11
2419.42,1923.0,6037.0,155392.0,672.0,1.0,2.0,261.0,2017-08-11
2669.41,1915.0,6037.0,175897.0,972.0,2.0,3.0,261.0,2017-08-11
962.28,1915.0,6037.0,36601.0,736.0,1.0,2.0,261.0,2017-08-11
3815.1,1952.0,6037.0,275000.0,886.0,1.0,2.0,261.0,2017-08-11
2651.5,1926.0,6037.0,208970.0,1086.0,1.0,3.0,261.0,2017-08-11
2416.92,1924.0,6037.0,195743.0,1239.0,1.0,2.0,261.0,2017-08-11
1935.11,1923.0,6037.0,155386.0,962.0,1.0,2.0,261.0,2017-08-11
1894.86,1922.0,6037.0,146368.0,780.0,1.0,2.0,261.0,2017-08-11
2324.61,1936.0,6037.0,188280.0,1331.0,1.0,2.0,261.0,2017-08-11
1652.72,1937.0,6037.0,129477.0,1552.0,1.0,3.0,261.0,2017-08-12
2575.5,1929.0,6037.0,201861.0,1463.0,3.0,2.0,261.0,2017-08-13
693.64,1927.0,6037.0,43233.0,1206.0,1.0,2.0,261.0,2017-08-13
1296.54,1932.0,6037.0,98932.0,1405.0,1.0,2.0,261.0,2017-08-14
4377.28,1928.0,6037.0,350260.0,1449.0,1.0,3.0,261.0,2017-08-14
3219.52,1924.0,6037.0,259106.0,1734.0,1.0,3.0,261.0,2017-08-14
1338.32,1928.0,6037.0,104786.0,1099.0,1.0,2.0,261.0,2017-08-14
4445.43,1928.0,6037.0,364080.0,1501.0,2.0,3.0,261.0,2017-08-14
2567.72,1924.0,6037.0,195877.0,1315.0,1.0,2.0,261.0,2017-08-14
738.91,1927.0,6037.0,46340.0,1431.0,1.0,2.0,261.0,2017-08-14
2639.86,1930.0,6037.0,213237.0,1501.0,2.0,3.0,261.0,2017-08-14
3027.03,1938.0,6037.0,240259.0,1161.0,2.0,3.0,261.0,2017-08-14
4312.03,1939.0,6037.0,355000.0,1058.0,1.0,2.0,261.0,2017-08-14
898.09,1940.0,6037.0,56668.0,1682.0,2.0,3.0,261.0,2017-08-14
3228.88,1925.0,6037.0,254854.0,1686.0,2.0,3.0,261.0,2017-08-14
917.09,1940.0,6037.0,65393.0,1822.0,3.0,3.0,261.0,2017-08-14
4595.4,1924.0,6037.0,372277.0,1788.0,1.0,2.0,261.0,2017-08-14
3494.03,1928.0,6037.0,280000.0,1022.0,1.0,2.0,261.0,2017-08-14
2233.87,1925.0,6037.0,173611.0,990.0,2.0,4.0,261.0,2017-08-14
1042.8,1922.0,6037.0,66586.0,688.0,1.0,1.0,261.0,2017-08-14
655.37,1928.0,6037.0,46543.0,1318.0,2.0,2.0,261.0,2017-08-14
2856.1,1926.0,6037.0,224008.0,1386.0,2.0,3.0,261.0,2017-08-14
1732.7,1940.0,6037.0,121190.0,1535.0,2.0,2.0,261.0,2017-08-14
3316.2,1982.0,6037.0,227847.0,1976.0,3.0,4.0,261.0,2017-08-14
2431.63,1926.0,6037.0,154760.0,1289.0,2.0,2.0,261.0,2017-08-14
2141.87,1926.0,6037.0,139038.0,728.0,1.0,2.0,261.0,2017-08-14
3866.87,1924.0,6037.0,285000.0,936.0,1.0,2.0,261.0,2017-08-14
2201.07,1945.0,6037.0,134702.0,1100.0,1.0,3.0,261.0,2017-08-14
2162.44,1910.0,6037.0,132627.0,996.0,1.0,3.0,261.0,2017-08-14
1533.65,1912.0,6037.0,79043.0,834.0,1.0,3.0,261.0,2017-08-14
3564.87,1922.0,6037.0,253815.0,800.0,1.0,2.0,261.0,2017-08-14
2254.38,1957.0,6037.0,164378.0,912.0,1.0,3.0,261.0,2017-08-14
3522.21,1956.0,6037.0,263964.0,1494.0,2.0,3.0,261.0,2017-08-14
2317.22,1937.0,6037.0,148265.0,910.0,1.0,2.0,261.0,2017-08-14
2360.88,1987.0,6037.0,170139.0,1218.0,2.0,3.0,261.0,2017-08-14
3191.25,1923.0,6037.0,235000.0,832.0,1.0,1.0,261.0,2017-08-14
2166.89,1982.0,6037.0,151828.0,1520.0,2.0,3.0,261.0,2017-08-14
3172.4,1947.0,6037.0,236100.0,1128.0,1.0,3.0,261.0,2017-08-14
2161.63,1922.0,6037.0,161234.0,860.0,1.0,3.0,261.0,2017-08-14
1650.93,1940.0,6037.0,118728.0,484.0,1.0,1.0,261.0,2017-08-14
2199.59,1921.0,6037.0,157721.0,897.0,1.0,2.0,261.0,2017-08-14
732.94,1958.0,6037.0,18785.0,912.0,1.0,3.0,261.0,2017-08-14
3971.67,1926.0,6037.0,312000.0,1216.0,2.0,3.0,261.0,2017-08-14
3136.52,1942.0,6037.0,234487.0,1288.0,2.0,3.0,261.0,2017-08-14
3364.72,1929.0,6037.0,261072.0,1165.0,1.0,3.0,261.0,2017-08-14
2202.31,1940.0,6037.0,163167.0,1322.0,1.0,3.0,261.0,2017-08-14
3331.95,1945.0,6037.0,250788.0,991.0,1.0,3.0,261.0,2017-08-14
661.25,1945.0,6037.0,31845.0,1027.0,1.0,3.0,261.0,2017-08-14
3947.13,1945.0,6037.0,306000.0,1027.0,1.0,3.0,261.0,2017-08-14
1911.15,1924.0,6037.0,135227.0,855.0,2.0,3.0,261.0,2017-08-14
3760.62,1924.0,6037.0,294000.0,1214.0,2.0,3.0,261.0,2017-08-14
2481.07,1927.0,6037.0,187801.0,888.0,1.0,4.0,261.0,2017-08-14
3633.11,1928.0,6037.0,279192.0,837.0,1.0,3.0,261.0,2017-08-14
2573.45,1926.0,6037.0,188401.0,1179.0,2.0,3.0,261.0,2017-08-14
2272.19,1937.0,6037.0,183979.0,1312.0,1.0,2.0,261.0,2017-08-14
484.48,1928.0,6037.0,34327.0,934.0,1.0,2.0,261.0,2017-08-14
2632.06,1931.0,6037.0,210550.0,1528.0,2.0,3.0,261.0,2017-08-14
1175.97,1925.0,6037.0,89646.0,1390.0,2.0,3.0,261.0,2017-08-14
578.89,1939.0,6037.0,39917.0,1121.0,1.0,2.0,261.0,2017-08-14
2570.1,1936.0,6037.0,198632.0,1294.0,1.0,3.0,261.0,2017-08-14
1767.02,1915.0,6037.0,106720.0,1118.0,1.0,2.0,261.0,2017-08-14
2388.27,1941.0,6037.0,191473.0,1494.0,2.0,3.0,261.0,2017-08-14
3501.72,1947.0,6037.0,264980.0,1392.0,2.0,3.0,261.0,2017-08-14
1231.26,1944.0,6037.0,94930.0,1312.0,2.0,3.0,261.0,2017-08-14
2713.38,1950.0,6037.0,206829.0,1180.0,1.0,3.0,261.0,2017-08-14
4234.92,1948.0,6037.0,319009.0,3673.0,4.0,5.0,261.0,2017-08-14
3034.02,1947.0,6037.0,213996.0,1469.0,2.0,4.0,261.0,2017-08-14
